id,status,coordinates/0,coordinates/1,coordinates/2,requestDate,installDate,roofAccess,notes,panoramas/0,name,panoramas/1,panoramas/2,panoramas/3,panoramas/4,panoramas/5,panoramas/6,panoramas/7,panoramas/8,panoramas/9
2842,Installed,-73.98253270000001,40.774645,132,1547484647747,1550811600000,false,kiosk,,,,,,,,,,,
2843,,-73.89604059999999,40.8542321,20,1547487696119,,true,,,,,,,,,,,,
2844,,-73.94615689999999,40.7083477,28,1547490068630,,true,,,,,,,,,,,,
2845,,-73.97690759999999,40.6534448,31,1547499666420,,true,,2845.jpg,,,,,,,,,,
2846,,-73.92862319999999,40.6817722,28,1547501968985,,true,,2846.jpg,,,,,,,,,,
2847,,-73.87001959999999,40.8636035,52,1547519045153,,true,,,,,,,,,,,,
2848,,-73.9793528,40.7365341,53,1547567280183,,true,,,,,,,,,,,,
2849,,-73.98085019999999,40.7471166,69,1547588754243,,true,,,,,,,,,,,,
2850,Dupe,-73.96338879999999,40.8054312,69,1547593041321,,false,,,,,,,,,,,,
2851,,-73.9620424,40.6375602,21,1547600036800,,true,,,,,,,,,,,,
2852,,-73.9743951,40.6417802,36,1547652897474,,true,,,,,,,,,,,,
2853,,-74.1047143,40.58391049999999,16,1547653296996,,false,,,,,,,,,,,,
2854,,-73.95363499999999,40.714999,27,1547660414696,,true,,,,,,,,,,,,
2855,,-73.995566,40.663186,20,1547669534049,,true,,2855.jpg,,,,,,,,,,
2856,,-73.9416969,40.7240844,25,1547680989733,,true,,,,,,,,,,,,
2857,Installed,-73.9309074,40.6768108,28,1547690937741,1551330000000,true,,,,,,,,,,,,
2859,,-73.990303,40.713206,21,1547755515448,,true,,2859.jpg,,2859a.jpg,,,,,,,,
2860,,-73.838049,40.5773119,-1,1547788900412,,true,,,,,,,,,,,,
2861,,-73.955663,40.688101,31,1547807289545,,true,,,,,,,,,,,,
2862,Installed,-73.930402,40.693966,27,1547848399804,1549515600000,false,,2862.jpg,,2862a.jpg,,,,,,,,
2863,,-73.95576369999999,40.6664469,51,1547908096807,,true,,,,,,,,,,,,
2864,,-73.923341,40.6842814,23,1547913731911,,true,,,,,,,,,,,,
2865,,-73.935418,40.798789,16,1547924621238,,true,,2865.jpg,,2865a.jpg,,,,,,,,
2866,,-73.9615373,40.7090205,36,1547928117993,,true,,2866.jpg,,2866a.jpg,2866b.jpg,,,,,,,
2867,,-73.9294173,40.6834998,28,1547928484485,,true,,,,,,,,,,,,
2870,,-73.9467475,40.6958401,-1,1547996801137,,true,,2870.jpg,,,,,,,,,,
2871,,-73.907372,40.758696,27,1548017011477,,true,,,,,,,,,,,,
2872,,-73.987422,40.718963,46,1548034834193,,true,,2872.jpg,,2872a.jpg,2872b.jpg,,,,,,,
2873,,-73.94419090000001,40.8111705,20,1548093248226,,true,,2873.jpg,,2873a.jpg,2873b.jpg,,,,,,,
2874,Installed,-73.9282782,40.6859505,25,1548113170841,1550811600000,true,hub Omni,2874.jpg,,2874a.jpg,,,,,,,,
2875,Invalid,-73.9565551,40.6648278,27,1548167357397,,true,,,,,,,,,,,,
2876,,-73.9536966,40.6832893,31,1548172777450,,true,,2876.jpg,,2876a.jpg,2876b.jpg,,,,,,,
2877,Dupe,-73.96338879999999,40.8054312,-1,1548247151121,,false,,,,,,,,,,,,
2878,,-73.9397178,40.6989333,80,1548272396841,,true,,,,,,,,,,,,
2879,,-73.9437683,40.7056517,15,1548281765886,,false,,,,,,,,,,,,
2880,,-74.005522,40.7185844,28,1548368250525,,true,,,,,,,,,,,,
2881,Dupe,-74.005522,40.7185844,28,1548368250524,,true,,,,,,,,,,,,
2882,Installed,-73.9112531,40.681513,31,1548368341668,1552708800000,true,lbe only,2882.jpg,,2882a.jpg,,,,,,,,
2883,NN assigned,-74.0092299,40.647376,41,1548431251967,1553572800000,true,Omni,2883.jpg,,,,,,,,,,
2884,,-73.955392,40.67704000000001,37,1548454953139,,true,,,,,,,,,,,,
2885,,-73.9879156,40.724487,27,1548518631721,,false,,,,,,,,,,,,
2886,,-73.87001959999999,40.8636035,52,1548538103405,,true,,,,,,,,,,,,
2887,Dupe,-73.8701844,40.8637474,52,1548538302940,,true,,,,,,,,,,,,
2888,,-73.9556746,40.7341655,16,1548539782794,,true,,2888.jpg,,,,,,,,,,
2889,Installed,-73.9837146,40.6646844,53,1548596517420,1593662400000,true,Omni,2889.jpg,,2889a.jpg,,,,,,,,
2890,,-73.9496858,40.7229772,22,1548676391349,,true,,,,,,,,,,,,
2892,,-73.98504609999999,40.7179205,24,1548724154215,,true,,2892.jpg,,,,,,,,,,
2893,,-73.8125214,40.5897237,-1,1548780931297,,true,,,,,,,,,,,,
2894,,-73.94364800000001,40.695028,25,1548781213716,,false,,,,,,,,,,,,
2895,Invalid,31.99458289999999,46.975033,-1,1548783043772,,false,,,,,,,,,,,,
2896,,-73.95470689999999,40.6829113,31,1548865321780,,true,,2896.jpg,,2896a.jpg,,,,,,,,
2897,,-73.9410577,40.6849539,29,1548866430804,,true,,,,,,,,,,,,
2898,,-73.9714602,40.74842719999999,72,1548878224205,,false,,,,,,,,,,,,
2899,,-73.9862468,40.7289476,25,1548884390798,,true,,,,,,,,,,,,
2900,Installed,-73.980655,40.72267,21,1548886725453,1548824400000,true,,,,,,,,,,,,
2901,,-73.9962714,40.7332403,18,1548900700397,,false,,2901.jpg,,,,,,,,,,
2902,,-73.9156598,40.68488749999999,-1,1549042764849,,true,,,,,,,,,,,,
2903,,-73.9433896,40.69503419999999,25,1549048188624,,true,,,,,,,,,,,,
2904,,-73.948337,40.6757289,38,1549055155188,,true,,,,,,,,,,,,
2905,,-73.87001959999999,40.8636035,52,1549152724441,,true,,,,,,,,,,,,
2907,Installed,-73.966899,40.801248,50,1549203540401,1549170000000,false,Kiosk vpn,,,,,,,,,,,
2908,,-73.9357831,40.6955293,35,1549220981215,,true,,,,,,,,,,,,
2909,,-73.93435509999999,40.6972818,32,1549297423672,,true,,,,,,,,,,,,
2910,,-73.93731389999999,40.6965178,35,1549297442935,,true,,,,,,,,,,,,
2911,,-73.985581,40.7186888,25,1549342410454,,true,,2911.jpg,,,,,,,,,,
2912,Installed,-73.958377,40.674785,50,1549399072379,1551330000000,true,lbe only,2912.jpg,,,,,,,,,,
2913,,-73.5487151,41.2486316,-1,1549462184126,,true,,,,,,,,,,,,
2914,,-73.958564,40.668144,55,1549489484301,,true,,,,,,,,,,,,
2915,Installed,-73.9981808,40.7165463,25,1549568567217,1561780800000,true,,2915.jpg,,2915a.jpg,,,,,,,,
2916,Invalid,-73.0434887,41.50346469999999,27,1549568740148,,true,,,,,,,,,,,,
2917,,-73.9472962,40.7258771,14,1549569456533,,true,,2917.jpg,,,,,,,,,,
2918,,-73.97534,40.793006,44,1549569556891,,false,,,,,,,,,,,,
2919,Installed,-73.925557,40.6987061,21,1549570625828,1556856000000,true,,,,,,,,,,,,
2920,,-73.9743698,40.6964525,22,1549582851299,,false,,2920.jpg,,,,,,,,,,
2921,,-73.94288209999999,40.7228659,17,1549584633494,,true,,,,,,,,,,,,
2922,,-73.9108,40.703,38,1549725871596,,true,,2922.jpg,,,,,,,,,,
2923,,-73.95830049999999,40.7185205,25,1549740442545,,false,,,,,,,,,,,,
2924,,-73.97671489999999,40.7781308,49,1549817625182,,true,,,,,,,,,,,,
2925,,-73.9614225,40.6535368,36,1549904427385,,false,,,,,,,,,,,,
2926,,-73.9885436,40.7645913,34,1549941506672,,true,,,,,,,,,,,,
2927,,-73.96181279999999,40.6754494,52,1549942339224,,true,,2927.jpg,,2927a.jpg,2927b.jpg,,,,,,,
2928,,-73.9828059,40.7151541,55,1549942392314,,false,,,,,,,,,,,,
2929,,-73.94448,40.82535499999999,41,1549943551837,,true,,,,,,,,,,,,
2930,,-73.954803,40.716367,20,1549979524331,,true,,,,,,,,,,,,
2931,,-73.95382289999999,40.6558005,35,1549986017943,,true,,,,,,,,,,,,
2932,Installed,-73.9138912,40.6975071,24,1549991337727,1550638800000,true,Omni,2932.jpg,RiseBoro Youth Center,2932a.jpg,2932b.jpg,,,,,,,
2933,,-73.9366696,40.6999059,42,1549991423251,,true,,,,,,,,,,,,
2934,Installed,-73.940489,40.714038,22,1550001358731,1554436800000,true,Omni,2934.jpg,,,,,,,,,,
2935,,-73.945233,40.653154,26,1550011001967,,true,,,,,,,,,,,,
2936,Powered Off,-73.932718,40.697708,31,1550018538406,1551762000000,true,,2936.jpg,,,,,,,,,,
2937,,-73.96238679999999,40.65958819999999,40,1550022519226,,true,,,,,,,,,,,,
2938,,-73.9840833,40.71604019999999,9,1550023597151,,true,,,,,,,,,,,,
2939,,-73.9526405,40.6545597,26,1550026186437,,true,,2939.jpg,,,,,,,,,,
2940,,-73.9590118,40.7130256,27,1550033145552,,true,,,,,,,,,,,,
2941,,-74.0802911,40.6394817,43,1550045940489,,false,,,,,,,,,,,,
2942,,-73.9180919,40.6913544,23,1550083497812,,true,,,,,,,,,,,,
2943,,-73.9824902,40.7156368,55,1550113095447,,false,,,,,,,,,,,,
2944,Powered Off,-73.95068599999999,40.675843,37,1550141391469,1551589200000,true,,2944.jpg,,2944a.jpg,,,,,,,,
2945,,-73.93400009999999,40.6950549,29,1550206949570,,false,,,,,,,,,,,,
2946,,-73.87001959999999,40.8636035,52,1550213151070,,true,,,,,,,,,,,,
2947,,-73.95465279999999,40.708729,30,1550248670349,,true,,,,,,,,,,,,
2949,Installed,-73.928708,40.685932,24,1550380950997,1554609600000,false,,,,,,,,,,,,
2950,Installed,-73.9774827,40.7221907,23,1550440854262,1551243600000,true,hub Omni,2950.jpg,Ave D,2950a.jpg,,,,,,,,
2951,,-74.0007016,40.6835189,22,1550460466034,,true,,,,,,,,,,,,
2952,,-73.923384,40.737219,27,1550505885824,,true,,,,,,,,,,,,
2953,,-73.99094509999999,40.7148478,25,1550511607489,,true,,,,,,,,,,,,
2954,,-73.916332,40.773313,27,1550519404636,,false,,,,,,,,,,,,
2955,,-73.916332,40.773313,27,1550519696801,,true,,,,,,,,,,,,
2956,,-73.9142764,40.67729629999999,41,1550520785853,,true,,,,,,,,,,,,
2957,,-73.87001959999999,40.8636035,52,1550545845059,,true,,,,,,,,,,,,
2958,,-73.9423719,40.6840317,28,1550590770652,,false,,,,,,,,,,,,
2959,Installed,-73.9287604,40.6859032,24,1550590897303,1554609600000,true,hub Omni,2959.jpg,,2959a.jpg,,,,,,,,
2960,,-73.95576369999999,40.6664469,50,1550590944160,,true,,,,,,,,,,,,
2961,Installed,-73.911497,40.694653,27,1550593863650,1551502800000,true,,2961.jpg,,,,,,,,,,
2962,,-73.9633491,40.6532097,27,1550602999308,,false,,,,,,,,,,,,
2963,,-73.97769029999999,40.786121,51,1550616417934,,false,,,,,,,,,,,,
2964,,-74.0008853,40.6779801,18,1550664664850,,true,,,,,,,,,,,,
2965,,-73.999596,40.68072,32,1550689262785,,true,,,,,,,,,,,,
2966,,-73.96117,40.6829703,35,1550698703118,,true,,,,,,,,,,,,
2967,,-73.9872958,40.7257699,27,1550711342279,,true,,,,,,,,,,,,
2968,,-73.8709597,40.857738,44,1550713543260,,true,,,,,,,,,,,,
2969,,-73.93586770000002,40.8560926,91,1550760935131,,true,,,,,,,,,,,,
2970,,-73.9882882,40.7749033,15,1550779305449,,true,,,,,,,,,,,,
2971,,-73.93280759999999,40.6854601,32,1550799542618,,true,,,,,,,,,,,,
2972,,-73.9802421,40.7143206,44,1550804998134,,true,,2972.jpg,,,,,,,,,,
2973,,-73.951804,40.728455,20,1550846634234,,true,,,,,,,,,,,,
2974,,-73.951525,40.728881,17,1550847010114,,true,,,,,,,,,,,,
2975,,-73.985899,40.729935,27,1550852290211,,true,,,,,,,,,,,,
2976,,-73.94,40.790977,62,1550884181702,,false,,2976.jpg,,,,,,,,,,
2978,,-73.9653256,40.6400567,35,1550977026442,,false,,,,,,,,,,,,
2979,,-73.954188,40.690715,28,1550986041843,,true,,,,,,,,,,,,
2980,,-73.99959299999999,40.713565,86,1550989305459,,false,,,,,,,,,,,,
2981,,-73.875159,40.7534009,27,1551025153194,,true,,,,,,,,,,,,
2982,,-73.922476,40.7671137,29,1551031329698,,true,,,,,,,,,,,,
2983,Installed,-73.9895454,40.7239267,29,1551075631845,1553745600000,true,Omni,2983.jpg,,,,,,,,,,
2984,,-73.9984504,40.6596629,21,1551119427521,,true,,2984.jpg,,2984a.jpg,,,,,,,,
2985,,-73.92882929999999,40.6858937,24,1551193592542,,true,,,,,,,,,,,,
2986,,-73.9968056,40.7257835,55,1551208817901,,true,,2986.jpg,,2986a.jpg,,,,,,,,
2987,,-73.9828194,40.69048069999999,-1,1551231619937,,true,,,,,,,,,,,,
2988,Dupe,-73.9290254,40.6855882,26,1551233434978,,false,,,,,,,,,,,,
2989,Installed,-73.9774827,40.7221907,24,1551293983492,1551243600000,true,,,,,,,,,,,,
2990,,-73.9828059,40.7151541,55,1551320524404,,false,,2990.jpg,,,,,,,,,,
2991,Dupe,-73.9828059,40.7151541,55,1551347654131,,false,,,,,,,,,,,,
2992,,-73.98056989999999,40.6606294,65,1551369803762,,false,,,,,,,,,,,,
2993,,-73.9852641,40.6607005,61,1551546023237,,true,,,,,,,,,,,,
2994,NN assigned,-73.9813482,40.7288386,18,1551554802747,,true,,2994.jpg,,,,,,,,,,
2995,,-73.949623,40.6603769,22,1551555371991,,true,,2995.jpg,,2995a.jpg,,,,,,,,
2996,,-73.9397108,40.6632747,32,1551593292003,,true,,,,,,,,,,,,
2997,Installed,-73.996938,40.713099,25,1551603516311,1556596800000,true,,,,,,,,,,,,
2998,Installed,-73.916699,40.68467,20,1551634472143,1552363200000,true,,2998.jpg,,,,,,,,,,
2999,,-73.9283671,40.7064667,22,1551635052558,,true,,,,,,,,,,,,
3000,,-73.97882480000001,40.6877381,-1,1551641450118,,false,,,,,,,,,,,,
3001,,-73.9383118,40.7084094,32,1551642352401,,false,,3001.jpg,,,,,,,,,,
3002,Installed,-73.929018,40.685556,24,1551649758906,1557547200000,true,Omni-only,,,,,,,,,,,
3003,,-74.02422849999999,40.6463577,20,1551705920198,,true,,,,,,,,,,,,
3004,Installed,-73.9921089,40.7133356,33,1551726918614,1552622400000,true,Omni,3004.jpg,,3004a.jpg,,,,,,,,
3005,,-73.962783,40.794814,83,1551727334631,,true,,,,,,,,,,,,
3006,,-73.939346,40.8346087,63,1551728443573,,true,,,,,,,,,,,,
3007,,-73.972764,40.7863999,79,1551742793998,,false,,,,,,,,,,,,
3008,,-73.9603664,40.6544305,31,1551746282392,,true,,,,,,,,,,,,
3009,,-73.9774827,40.7221907,24,1551749562404,,true,,,,,,,,,,,,
3010,,-73.91745,40.74935989999999,41,1551840591092,,false,,,,,,,,,,,,
3011,,-73.9647233,40.6408281,20,1551894621108,,true,,,,,,,,,,,,
3012,,-73.99276619999999,40.7161248,40,1551903874359,,true,,,,,,,,,,,,
3013,,-73.9085748,40.6915444,28,1551911253546,,true,,,,,,,,,,,,
3014,Invalid,-147.8724145,64.84158049999999,-1,1551920685676,,true,,,,,,,,,,,,
3015,,-73.92845799999999,40.7737,25,1551962692336,,true,,,,,,,,,,,,
3016,Installed,-73.981071,40.727889,27,1551981914224,1553918400000,true,Omni,,,,,,,,,,,
3017,,-73.9486117,40.67779950000001,37,1551984514421,,true,,3017.jpg,,3017a.jpg,,,,,,,,
3018,,-73.949381,40.7178449,23,1551997441812,,true,Potential Hub,,,,,,,,,,,
3019,,-73.946455,40.718384,26,1551997469329,,true,no los,,,,,,,,,,,
3020,,-73.90932099999999,40.690164,25,1552000776113,,true,,,,,,,,,,,,
3021,,-73.9573243,40.6803855,36,1552016611389,,true,,,,,,,,,,,,
3023,,-73.97601399999999,40.761876,19,1552089595086,,true,,,,,,,,,,,,
3024,Installed,-73.987972,40.713663,25,1552160854069,1504152000000,true,,,,,,,,,,,,
3025,,-73.9622249,40.659243,40,1552174104729,,true,,,,,,,,,,,,
3026,,-74.01075,40.619789,30,1552233852328,,true,,,,,,,,,,,,
3027,,-73.97967419999999,40.6655412,57,1552323978081,,true,,3027.jpg,,3027a.jpg,3027b.jpg,3027c.jpg,,,,,,
3028,,-73.9170948,40.6770745,38,1552412399711,,true,,,,,,,,,,,,
3029,,-73.969227,40.621071,35,1552428302139,,true,,,,,,,,,,,,
3030,,-73.9785723,40.7284701,17,1552509477893,,true,,,,,,,,,,,,
3031,,-73.919595,40.694006,23,1552579597568,,true,,3031.jpg,,,,,,,,,,
3032,,-73.9630985,40.6863354,31,1552597294372,,true,,,,,,,,,,,,
3033,,-73.98993570000002,40.7209121,30,1552663714976,,false,,,,,,,,,,,,
3034,,-73.8910503,40.8466708,41,1552667626948,,true,,,,,,,,,,,,
3035,Installed,-73.9498393,40.6849817,26,1552706987034,1556510400000,true,Omni,3035.jpg,,,,,,,,,,
3036,,-73.95374249999999,40.6728821,40,1552741450749,,true,,,,,,,,,,,,
3037,Installed,-73.995095,40.713777,28,1552746939848,1553659200000,true,Omni,3037.jpg,,3037a.jpg,,,,,,,,
3038,,-73.99032590000002,40.7174725,29,1552773998457,,true,,,,,,,,,,,,
3039,,-73.9349069,40.6848408,32,1552784177234,,true,,,,,,,,,,,,
3040,,-73.925156,40.6696359,48,1552878944920,,true,,3040.jpg,,3040a.jpg,3040b.jpg,3040c.jpg,,,,,,
3041,,-73.9233062,40.6987616,23,1552879987224,,true,,,,,,,,,,,,
3042,,-73.950148,40.651917,27,1552943134772,,true,,,,,,,,,,,,
3043,,-73.8905741,40.8182249,24,1553023461902,,true,,,,,,,,,,,,
3045,,-73.959395,40.71954100000001,25,1553091887590,,false,,,,,,,,,,,,
3046,,-73.95528089999999,40.6890201,27,1553096365438,,true,,,,,,,,,,,,
3047,,-73.86513699999999,40.690606,21,1553107274611,,true,,,,,,,,,,,,
3048,,-73.991946,40.667951,19,1553123331570,,true,,,,,,,,,,,,
3049,,-73.9620539,40.5856937,8,1553193821368,,true,,,,,,,,,,,,
3050,,-73.97822040000001,40.7216009,27,1553194079484,,true,,,,,,,,,,,,
3051,,-73.9826586,40.6770569,27,1553203843679,,true,,,,,,,,,,,,
3052,,-73.9107305,40.6980849,28,1553279080235,,true,,3052.jpg,,3052a.jpg,,,,,,,,
3054,,-73.9851723,40.6602429,56,1553294656529,,false,,,,,,,,,,,,
3055,,-73.9382554,40.7130465,20,1553367278762,,true,,,,,,,,,,,,
3056,,-73.964494,40.768291,98,1553371445445,,true,,,,,,,,,,,,
3057,,-73.92961000000001,40.5983781,-1,1553428973820,,true,,,,,,,,,,,,
3058,Installed,-73.989691,40.722964,30,1553464201940,1554523200000,false,,,,,,,,,,,,
3059,,-73.918734,40.688938,25,1553466736536,,true,,,,,,,,,,,,
3060,,-73.9902299,40.7626599,32,1553478905308,,true,,,,,,,,,,,,
3061,,-73.9998294,40.7278952,31,1553549323651,,false,,,,,,,,,,,,
3062,,-73.912334,40.687831,22,1553550723061,,false,,,,,,,,,,,,
3063,,-73.944317,40.694189,26,1553560570492,,false,,3063.jpg,,,,,,,,,,
3064,,-73.9766918,40.7237301,23,1553605093851,,false,,,,,,,,,,,,
3065,NN assigned,-73.9859184,40.7189325,26,1553607887090,,true,,3065.jpg,,,,,,,,,,
3066,,-73.97704,40.6884836,25,1553611176166,,true,,,,,,,,,,,,
3067,,-73.9877212,40.7141312,20,1553626464579,,true,,3067.jpg,,,,,,,,,,
3068,,-73.9370788,40.7505637,59,1553668900760,,true,,,,,,,,,,,,
3069,,-73.989557,40.723939,26,1553719535679,,true,,,,,,,,,,,,
3070,,-74.0065845,40.7110146,27,1553791893861,,true,,,,,,,,,,,,
3071,,-73.9982685,40.7122264,13,1553823780501,,true,,,,,,,,,,,,
3072,Installed,-73.9884895,40.7252828,29,1553875013752,1553918400000,true,lbe only,,,,,,,,,,,
3073,,-73.951831,40.649958,-1,1553889372981,,true,,,,,,,,,,,,
3074,,-73.92288169999999,40.6960944,23,1553959687561,,true,,3074.jpg,,,,,,,,,,
3075,Installed,-73.928766,40.68593,25,1553979271280,1554609600000,true,,,,,,,,,,,,
3076,,-73.87887599999999,40.713171,44,1553981039476,,true,,,,,,,,,,,,
3077,Installed,-73.92848479999999,40.6856129,24,1553998523870,1558152000000,true,Omni-only,,,,,,,,,,,
3078,,-73.98638559999999,40.7527077,65,1554046683123,,false,,,,,,,,,,,,
3079,,-73.9324864,40.8578672,48,1554069078954,,false,,,,,,,,,,,,
3080,,-73.98335159999999,40.741045,36,1554074740991,,true,,,,,,,,,,,,
3082,,-74.00207139999999,40.7378088,29,1554132535608,,true,,,,,,,,,,,,
3083,,-74.0001278,40.7283815,41,1554138668617,,false,,,,,,,,,,,,
3084,,-73.96392929999999,40.650918,33,1554146768013,,false,,,,,,,,,,,,
3085,Installed,-73.9297478,40.6962227,27,1554154671198,1557201600000,true,Omni,3085.jpg,,,,,,,,,,
3086,,-73.94175609999999,40.6797948,26,1554158720930,,true,,,,,,,,,,,,
3087,,-73.9339373,40.696952,33,1554159084494,,true,,,,,,,,,,,,
3088,,-73.95461089999999,40.76787179999999,29,1554165762494,,true,,,,,,,,,,,,
3089,,-73.902073,40.821244,33,1554167871671,,false,,,,,,,,,,,,
3090,,-73.927463,40.6996921,25,1554218015597,,true,,3090.jpg,,,,,,,,,,
3091,,-73.97320189999999,40.7373562,116,1554259067862,,true,,,,,,,,,,,,
3092,,-73.9889027,40.7214027,18,1554259889139,,true,,,,,,,,,,,,
3093,,-73.9849083,40.7202566,23,1554301028594,,true,,,,,,,,,,,,
3094,,-73.9518042,40.728455,20,1554302706555,,true,,,,,,,,,,,,
3096,,-73.9806852,40.7388152,62,1554375795069,,true,,,,,,,,,,,,
3097,,-73.9766293,40.6858856,32,1554414885107,,true,,,,,,,,,,,,
3098,,-73.94927679999999,40.64487090000001,22,1554427191514,,true,,,,,,,,,,,,
3099,,-73.93267209999999,40.6849,29,1554435379685,,true,,3099.jpg,,3099a.jpg,,,,,,,,
3100,,-73.807613,40.709153,53,1554491570606,,true,,,,,,,,,,,,
3101,,-73.964429,40.6527217,41,1554553006610,,true,,,,,,,,,,,,
3102,Installed,-73.9140175,40.6915092,24,1554560275048,1554955200000,true,Omni,,,,,,,,,,,
3103,Installed,-73.9883977,40.7252698,31,1554560967869,1559102400000,false,,3103.jpg,,,,,,,,,,
3104,,-73.9566942,40.65569139999999,28,1554564344820,,true,,,,,,,,,,,,
3105,,-73.957216,40.652543,36,1554581209500,,true,,,,,,,,,,,,
3106,,-73.9101518,40.6801967,36,1554598239207,,true,,,,,,,,,,,,
3107,,-73.919721,40.709248,20,1554654815164,,false,,,,,,,,,,,,
3108,Installed,-73.958075,40.655637,26,1554666471660,1571457600000,true,Omni-only,,,,,,,,,,,
3109,,-73.9625832,40.7201762,33,1554732977144,,true,,,,,,,,,,,,
3110,Installed,-73.91467399999999,40.705605,32,1554737116900,1563854400000,true,lbe only,3110.jpg,,3110a.jpeg,,,,,,,,
3111,,-73.785825,40.685832,-1,1554740644642,,true,,,,,,,,,,,,
3112,,-73.93875340000001,40.6907583,28,1554755816833,,true,,,,,,,,,,,,
3113,,-73.9445468,40.8250113,50,1554758536079,,true,,,,,,,,,,,,
3114,,-73.893626,40.707756,45,1554786920074,,true,,,,,,,,,,,,
3115,,-73.91928899999999,40.696751,21,1554814242888,,true,,,,,,,,,,,,
3116,,-74.067655,40.7171624,19,1554816506841,,true,,,,,,,,,,,,
3117,,-73.97750479999999,40.79146069999999,44,1554830001030,,true,,,,,,,,,,,,
3118,,-73.9516646,40.8076753,30,1554830124759,,false,,,,,,,,,,,,
3119,,-73.8684157,40.8151669,-1,1554834808156,,true,,,,,,,,,,,,
3120,,-73.9516072,40.735361,9,1554835024735,,false,,,,,,,,,,,,
3122,,-73.954397,40.692009,22,1554892410477,,false,,,,,,,,,,,,
3123,,-73.996478,40.7201215,29,1554904995605,,true,,,,,,,,,,,,
3124,,-74.0026987,40.7172381,31,1554911708798,,true,,,,,,,,,,,,
3125,,-73.982957,40.7755034,41,1554919059634,,true,,,,,,,,,,,,
3126,,-73.87001959999999,40.8636035,52,1554941306376,,true,,,,,,,,,,,,
3127,Installed,-73.99462749999999,40.7245532,31,1554943279095,1560657600000,true,Lbe to SN1 ev,3127.jpg,,,,,,,,,,
3128,,-74.0330199,40.627667,19,1554957187326,,true,,,,,,,,,,,,
3129,,-73.811103,40.703853,-1,1554974965698,,true,,,,,,,,,,,,
3130,,-73.92971330000002,40.7017893,30,1554997270536,,true,,,,,,,,,,,,
3131,,-74.0027331,40.6492786,49,1555010244302,,true,,,,,,,,,,,,
3132,,-74.033106,40.7402744,-1,1555026103954,,true,,,,,,,,,,,,
3133,,-73.965392,40.678029,47,1555090124043,,true,,,,,,,,,,,,
3134,,-73.9411715,40.8252437,44,1555100004823,,true,,3134.jpg,,3134a.jpg,3134b.jpg,,,,,,,
3135,,-73.908465,40.705375,33,1555118847006,,true,,3135.jpg,,3135a.jpg,,,,,,,,
3136,Invalid,-22.5582716,63.9997549,-1,1555255461600,,false,,,,,,,,,,,,
3137,,-73.858808,40.754153,20,1555303161890,,true,,,,,,,,,,,,
3138,,-73.918599,40.6814325,24,1555341249915,,true,,,,,,,,,,,,
3139,,-73.958333,40.676747,51,1555347213691,,true,,3139.jpg,,,,,,,,,,
3140,,-73.978082,40.682938,26,1555368694801,,true,,,,,,,,,,,,
3141,,-73.9266937,40.6977769,25,1555374300012,,true,,,,,,,,,,,,
3142,,-73.9621512,40.646024,32,1555421648261,,true,,,,,,,,,,,,
3143,,-73.918599,40.6814325,24,1555423255468,,false,,,,,,,,,,,,
3144,,-73.9171874,40.7425595,28,1555430033864,,true,,,,,,,,,,,,
3145,,-73.95717499999999,40.8065315,27,1555465163693,,true,,,,,,,,,,,,
3146,Invalid,-74.0059728,40.7127753,56,1555514548601,,false,,,,,,,,,,,,
3147,,-73.9619965,40.6574261,37,1555522671361,,true,,,,,,,,,,,,
3148,,-73.9544658,40.8192151,19,1555531779801,,true,,,,,,,,,,,,
3149,,-74.1413145,40.5578639,33,1555594306358,,true,,,,,,,,,,,,
3150,,-73.97640299999999,40.665622,72,1555595821607,,true,,,,,,,,,,,,
3151,,-73.95537519999999,40.7230267,8,1555597535380,,true,,,,,,,,,,,,
3152,,-73.9526814,40.7327106,15,1555682214801,,true,,,,,,,,,,,,
3153,,-73.941827,40.681469,30,1555686188095,,false,,,,,,,,,,,,
3154,,-73.93411259999999,40.6834448,27,1555701085390,,true,,,,,,,,,,,,
